model,benchmark,config,seed,cell_id,iteration,parent_a,parent_b,ancestor,actual_event,actual_full_val_lift,variant,G1_pass,G1_score_a,G1_score_b,G1_ref_score,G2_agreement,G2_pass,G3_gini,G3_unavailable,G3_pass,layer1_passed,layer1_skip_reason,behavioral_diversity,selected_algo,algo_reason,max_pred_tokens_a,max_pred_tokens_b,predicted_growth_ratio,specialization_split,token_jaccard,final_decision
gpt-4.1-mini,2wiki,combine_all_budget_proportional,0,gpt-4.1-mini/2wiki/combine_all_budget_proportional_s0,70,10,11,3,rejected,,G3_on,False,0.47,0.5266666666666666,0.6183333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,731,1527,1.264252420222302,,,skip
gpt-4.1-mini,2wiki,combine_all_budget_proportional,0,gpt-4.1-mini/2wiki/combine_all_budget_proportional_s0,70,10,11,3,rejected,,G3_off,False,0.47,0.5266666666666666,0.6183333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,731,1527,1.264252420222302,,,skip
gpt-4.1-mini,2wiki,combine_all_budget_proportional,0,gpt-4.1-mini/2wiki/combine_all_budget_proportional_s0,72,11,15,3,rejected,,G3_on,False,0.5266666666666666,0.48333333333333334,0.6183333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1527,740,1.2839727500896378,,,skip
gpt-4.1-mini,2wiki,combine_all_budget_proportional,0,gpt-4.1-mini/2wiki/combine_all_budget_proportional_s0,72,11,15,3,rejected,,G3_off,False,0.5266666666666666,0.48333333333333334,0.6183333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1527,740,1.2839727500896378,,,skip
gpt-4.1-mini,2wiki,combine_all_budget_proportional,0,gpt-4.1-mini/2wiki/combine_all_budget_proportional_s0,78,11,15,2,accepted,0.0033333333333334103,G3_on,False,0.5266666666666666,0.48333333333333334,0.71,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1527,740,1.508784510577268,,,skip
gpt-4.1-mini,2wiki,combine_all_budget_proportional,0,gpt-4.1-mini/2wiki/combine_all_budget_proportional_s0,78,11,15,2,accepted,0.0033333333333334103,G3_off,False,0.5266666666666666,0.48333333333333334,0.71,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1527,740,1.508784510577268,,,skip
gpt-4.1-mini,2wiki,combine_all_budget_proportional,0,gpt-4.1-mini/2wiki/combine_all_budget_proportional_s0,125,13,15,10,accepted,0.0033333333333332993,G3_on,False,0.7366666666666667,0.48333333333333334,0.71,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,specialization_split,1295,740,1.0189720593308038,0.3333333333333333,,skip
gpt-4.1-mini,2wiki,combine_all_budget_proportional,0,gpt-4.1-mini/2wiki/combine_all_budget_proportional_s0,125,13,15,10,accepted,0.0033333333333332993,G3_off,False,0.7366666666666667,0.48333333333333334,0.71,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,specialization_split,1295,740,1.0189720593308038,0.3333333333333333,,skip
gpt-4.1-mini,2wiki,combine_all_immediate,0,gpt-4.1-mini/2wiki/combine_all_immediate_s0,98,4,5,0,accepted,0.00666666666666671,G3_on,False,0.6866666666666666,0.45,0.5716666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,610,740,1.864168618266979,,,skip
gpt-4.1-mini,2wiki,combine_all_immediate,0,gpt-4.1-mini/2wiki/combine_all_immediate_s0,98,4,5,0,accepted,0.00666666666666671,G3_off,False,0.6866666666666666,0.45,0.5716666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,610,740,1.864168618266979,,,skip
gpt-4.1-mini,2wiki,combine_all_immediate,0,gpt-4.1-mini/2wiki/combine_all_immediate_s0,132,6,7,2,accepted,0.05666666666666664,G3_on,True,0.6933333333333334,0.7466666666666667,0.69,0.8666666666666667,True,0.5277777777777777,False,False,False,G3_maturity_imbalance,0.13333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,1021,617,1.2607785684386772,,,skip
gpt-4.1-mini,2wiki,combine_all_immediate,0,gpt-4.1-mini/2wiki/combine_all_immediate_s0,132,6,7,2,accepted,0.05666666666666664,G3_off,True,0.6933333333333334,0.7466666666666667,0.69,0.8666666666666667,True,,False,True,True,,0.13333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,1021,617,1.2607785684386772,,,summarize_before
gpt-4.1-mini,2wiki,combine_all_immediate,0,gpt-4.1-mini/2wiki/combine_all_immediate_s0,136,8,9,0,accepted,-0.00666666666666671,G3_on,False,0.8033333333333333,0.66,0.6866666666666666,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1645,610,1.3408562894125455,,,skip
gpt-4.1-mini,2wiki,combine_all_immediate,0,gpt-4.1-mini/2wiki/combine_all_immediate_s0,136,8,9,0,accepted,-0.00666666666666671,G3_off,False,0.8033333333333333,0.66,0.6866666666666666,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1645,610,1.3408562894125455,,,skip
gpt-4.1-mini,2wiki,combine_all_immediate,0,gpt-4.1-mini/2wiki/combine_all_immediate_s0,200,14,15,7,accepted,-0.0033333333333332993,G3_on,False,0.8033333333333333,0.8066666666666666,0.8049999999999999,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,1645,1645,1.201951951951952,0.06333333333333334,0.646188850967008,skip
gpt-4.1-mini,2wiki,combine_all_immediate,0,gpt-4.1-mini/2wiki/combine_all_immediate_s0,200,14,15,7,accepted,-0.0033333333333332993,G3_off,False,0.8033333333333333,0.8066666666666666,0.8049999999999999,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,1645,1645,1.201951951951952,0.06333333333333334,0.646188850967008,skip
gpt-4.1-mini,2wiki,combine_all_immediate,0,gpt-4.1-mini/2wiki/combine_all_immediate_s0,255,14,15,13,accepted,0.0,G3_on,False,0.8033333333333333,0.8066666666666666,0.8049999999999999,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,1645,1645,1.0145145145145145,0.06333333333333334,0.646188850967008,skip
gpt-4.1-mini,2wiki,combine_all_immediate,0,gpt-4.1-mini/2wiki/combine_all_immediate_s0,255,14,15,13,accepted,0.0,G3_off,False,0.8033333333333333,0.8066666666666666,0.8049999999999999,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,1645,1645,1.0145145145145145,0.06333333333333334,0.646188850967008,skip
gpt-4.1-mini,2wiki,original_budget_proportional,0,gpt-4.1-mini/2wiki/original_budget_proportional_s0,284,13,16,9,rejected,,G3_on,False,0.8166666666666667,0.81,0.8133333333333334,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,790,891,1.212802179094314,0.02666666666666667,0.38122171945701355,skip
gpt-4.1-mini,2wiki,original_budget_proportional,0,gpt-4.1-mini/2wiki/original_budget_proportional_s0,284,13,16,9,rejected,,G3_off,False,0.8166666666666667,0.81,0.8133333333333334,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,790,891,1.212802179094314,0.02666666666666667,0.38122171945701355,skip
gpt-4.1-mini,2wiki,original_immediate,0,gpt-4.1-mini/2wiki/original_immediate_s0,45,4,5,0,accepted,-0.029999999999999916,G3_on,False,0.74,0.7533333333333333,0.7466666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,672,647,1.4647887323943662,,,skip
gpt-4.1-mini,2wiki,original_immediate,0,gpt-4.1-mini/2wiki/original_immediate_s0,45,4,5,0,accepted,-0.029999999999999916,G3_off,False,0.74,0.7533333333333333,0.7466666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,672,647,1.4647887323943662,,,skip
gpt-4.1-mini,2wiki,original_immediate,0,gpt-4.1-mini/2wiki/original_immediate_s0,60,4,7,1,accepted,0.0,G3_on,False,0.74,0.79,0.75,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,672,647,1.9258710155670868,,,skip
gpt-4.1-mini,2wiki,original_immediate,0,gpt-4.1-mini/2wiki/original_immediate_s0,60,4,7,1,accepted,0.0,G3_off,False,0.74,0.79,0.75,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,672,647,1.9258710155670868,,,skip
gpt-4.1-mini,2wiki,original_immediate,0,gpt-4.1-mini/2wiki/original_immediate_s0,62,8,9,0,accepted,0.0,G3_on,False,0.79,0.7733333333333333,0.7816666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,672,628,1.3246287762416795,,,skip
gpt-4.1-mini,2wiki,original_immediate,0,gpt-4.1-mini/2wiki/original_immediate_s0,62,8,9,0,accepted,0.0,G3_off,False,0.79,0.7733333333333333,0.7816666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,672,628,1.3246287762416795,,,skip
gpt-4.1-mini,2wiki,original_immediate,0,gpt-4.1-mini/2wiki/original_immediate_s0,70,10,11,1,accepted,0.013333333333333308,G3_on,False,0.79,0.71,0.7733333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,672,647,1.599078341013825,,,skip
gpt-4.1-mini,2wiki,original_immediate,0,gpt-4.1-mini/2wiki/original_immediate_s0,70,10,11,1,accepted,0.013333333333333308,G3_off,False,0.79,0.71,0.7733333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,672,647,1.599078341013825,,,skip
gpt-4.1-mini,2wiki,original_immediate,0,gpt-4.1-mini/2wiki/original_immediate_s0,105,13,14,11,accepted,0.0,G3_on,False,0.7933333333333333,0.78,0.79,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,723,871,1.26980014803849,,,skip
gpt-4.1-mini,2wiki,original_immediate,0,gpt-4.1-mini/2wiki/original_immediate_s0,105,13,14,11,accepted,0.0,G3_off,False,0.7933333333333333,0.78,0.79,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,723,871,1.26980014803849,,,skip
gpt-4.1-mini,2wiki,original_score_plateau,0,gpt-4.1-mini/2wiki/original_score_plateau_s0,82,3,5,1,accepted,0.0,G3_on,False,0.36666666666666664,0.45666666666666667,0.3883333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,729,698,1.5303030303030303,,,skip
gpt-4.1-mini,2wiki,original_score_plateau,0,gpt-4.1-mini/2wiki/original_score_plateau_s0,82,3,5,1,accepted,0.0,G3_off,False,0.36666666666666664,0.45666666666666667,0.3883333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,729,698,1.5303030303030303,,,skip
gpt-4.1-mini,2wiki,original_score_plateau,0,gpt-4.1-mini/2wiki/original_score_plateau_s0,146,8,14,1,accepted,0.0,G3_on,False,0.3933333333333333,0.45,0.45,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,729,925,1.6109818520241972,,,skip
gpt-4.1-mini,2wiki,original_score_plateau,0,gpt-4.1-mini/2wiki/original_score_plateau_s0,146,8,14,1,accepted,0.0,G3_off,False,0.3933333333333333,0.45,0.45,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,729,925,1.6109818520241972,,,skip
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,75,5,6,1,rejected,,G3_on,True,0.45666666666666667,0.38333333333333336,0.375,0.8666666666666667,True,0.5,False,True,True,,0.13333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,698,729,1.9033189033189033,,,summarize_before
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,75,5,6,1,rejected,,G3_off,True,0.45666666666666667,0.38333333333333336,0.375,0.8666666666666667,True,,False,True,True,,0.13333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,698,729,1.9033189033189033,,,summarize_before
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,90,5,7,1,rejected,,G3_on,True,0.45666666666666667,0.7,0.45666666666666667,0.7166666666666667,True,0.6666666666666667,False,False,False,G3_maturity_imbalance,0.2833333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,698,885,1.6428571428571428,,,skip
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,90,5,7,1,rejected,,G3_off,True,0.45666666666666667,0.7,0.45666666666666667,0.7166666666666667,True,,False,True,True,,0.2833333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,698,885,1.6428571428571428,,,summarize_before
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,98,7,8,1,rejected,,G3_on,True,0.7,0.56,0.5083333333333333,0.8,True,0.6785714285714286,False,False,False,G3_maturity_imbalance,0.2,summarize_before,bloat_risk_growth_over_safe_ratio,885,797,1.6,,,skip
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,98,7,8,1,rejected,,G3_off,True,0.7,0.56,0.5083333333333333,0.8,True,,False,True,True,,0.2,summarize_before,bloat_risk_growth_over_safe_ratio,885,797,1.6,,,summarize_before
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,108,8,9,0,accepted,0.01666666666666672,G3_on,False,0.56,0.7833333333333333,0.63,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,797,901,1.6107744107744109,,,skip
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,108,8,9,0,accepted,0.01666666666666672,G3_off,False,0.56,0.7833333333333333,0.63,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,797,901,1.6107744107744109,,,skip
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,210,11,12,5,accepted,-0.010000000000000009,G3_on,True,0.81,0.8033333333333333,0.8033333333333333,0.9733333333333334,True,0.625,False,False,False,G3_maturity_imbalance,0.02666666666666667,summarize_before,bloat_risk_growth_over_safe_ratio,1090,789,1.4627473806752038,,,skip
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,210,11,12,5,accepted,-0.010000000000000009,G3_off,True,0.81,0.8033333333333333,0.8033333333333333,0.9733333333333334,True,,False,True,True,,0.02666666666666667,summarize_before,bloat_risk_growth_over_safe_ratio,1090,789,1.4627473806752038,,,summarize_before
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,228,11,14,9,rejected,,G3_on,True,0.81,0.8066666666666666,0.8066666666666666,0.9766666666666667,True,0.5576923076923077,False,False,False,G3_maturity_imbalance,0.023333333333333334,summarize_before,bloat_risk_growth_over_safe_ratio,1090,789,1.7885421518397764,,,skip
gpt-4.1-mini,2wiki,summarize_before_budget_proportional,0,gpt-4.1-mini/2wiki/summarize_before_budget_proportional_s0,228,11,14,9,rejected,,G3_off,True,0.81,0.8066666666666666,0.8066666666666666,0.9766666666666667,True,,False,True,True,,0.023333333333333334,summarize_before,bloat_risk_growth_over_safe_ratio,1090,789,1.7885421518397764,,,summarize_before
gpt-4.1-mini,2wiki,summarize_before_immediate,0,gpt-4.1-mini/2wiki/summarize_before_immediate_s0,24,2,3,0,rejected,,G3_on,False,0.33,0.36666666666666664,0.35333333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,586,729,1.6441717791411044,,,skip
gpt-4.1-mini,2wiki,summarize_before_immediate,0,gpt-4.1-mini/2wiki/summarize_before_immediate_s0,24,2,3,0,rejected,,G3_off,False,0.33,0.36666666666666664,0.35333333333333333,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,586,729,1.6441717791411044,,,skip
gpt-4.1-mini,2wiki,summarize_before_immediate,0,gpt-4.1-mini/2wiki/summarize_before_immediate_s0,139,10,11,3,accepted,0.0,G3_on,False,0.7866666666666666,0.71,0.7133333333333334,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,933,676,1.6508944027697634,,,skip
gpt-4.1-mini,2wiki,summarize_before_immediate,0,gpt-4.1-mini/2wiki/summarize_before_immediate_s0,139,10,11,3,accepted,0.0,G3_off,False,0.7866666666666666,0.71,0.7133333333333334,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,933,676,1.6508944027697634,,,skip
gpt-4.1-mini,2wiki,summarize_before_immediate,0,gpt-4.1-mini/2wiki/summarize_before_immediate_s0,143,11,13,1,accepted,-0.10333333333333339,G3_on,False,0.71,0.8,0.755,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,676,933,1.655813953488372,,,skip
gpt-4.1-mini,2wiki,summarize_before_immediate,0,gpt-4.1-mini/2wiki/summarize_before_immediate_s0,143,11,13,1,accepted,-0.10333333333333339,G3_off,False,0.71,0.8,0.755,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,676,933,1.655813953488372,,,skip
gpt-4.1-mini,2wiki,summarize_before_immediate,0,gpt-4.1-mini/2wiki/summarize_before_immediate_s0,184,13,16,1,accepted,0.006666666666666599,G3_on,False,0.8,0.75,0.775,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,933,676,1.9430232558139535,,,skip
gpt-4.1-mini,2wiki,summarize_before_immediate,0,gpt-4.1-mini/2wiki/summarize_before_immediate_s0,184,13,16,1,accepted,0.006666666666666599,G3_off,False,0.8,0.75,0.775,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,933,676,1.9430232558139535,,,skip
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,82,3,5,1,rejected,,G3_on,True,0.36666666666666664,0.45666666666666667,0.36666666666666664,0.8566666666666667,True,0.6499999999999999,False,False,False,G3_maturity_imbalance,0.14333333333333334,summarize_before,bloat_risk_growth_over_safe_ratio,729,698,1.5303030303030303,,,skip
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,82,3,5,1,rejected,,G3_off,True,0.36666666666666664,0.45666666666666667,0.36666666666666664,0.8566666666666667,True,,False,True,True,,0.14333333333333334,summarize_before,bloat_risk_growth_over_safe_ratio,729,698,1.5303030303030303,,,summarize_before
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,96,6,9,1,rejected,,G3_on,False,0.38333333333333336,0.46,0.425,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,729,793,1.5897317298797409,,,skip
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,96,6,9,1,rejected,,G3_off,False,0.38333333333333336,0.46,0.425,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,729,793,1.5897317298797409,,,skip
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,110,6,10,0,rejected,,G3_on,False,0.38333333333333336,0.45,0.45333333333333337,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,729,958,1.7395156526875368,,,skip
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,110,6,10,0,rejected,,G3_off,False,0.38333333333333336,0.45,0.45333333333333337,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,729,958,1.7395156526875368,,,skip
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,127,5,6,1,rejected,,G3_on,True,0.45666666666666667,0.38333333333333336,0.375,0.8666666666666667,True,0.5,False,True,True,,0.13333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,698,729,1.9033189033189033,,,summarize_before
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,127,5,6,1,rejected,,G3_off,True,0.45666666666666667,0.38333333333333336,0.375,0.8666666666666667,True,,False,True,True,,0.13333333333333333,summarize_before,bloat_risk_growth_over_safe_ratio,698,729,1.9033189033189033,,,summarize_before
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,168,6,12,1,rejected,,G3_on,False,0.38333333333333336,0.4766666666666667,0.45833333333333337,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,729,1099,1.4885057471264367,,,skip
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,168,6,12,1,rejected,,G3_off,False,0.38333333333333336,0.4766666666666667,0.45833333333333337,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,729,1099,1.4885057471264367,,,skip
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,178,10,12,1,rejected,,G3_on,False,0.45,0.4766666666666667,0.45833333333333337,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,958,1099,1.3693486590038315,,,skip
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,178,10,12,1,rejected,,G3_off,False,0.45,0.4766666666666667,0.45833333333333337,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,958,1099,1.3693486590038315,,,skip
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,183,11,13,5,accepted,-0.013333333333333364,G3_on,True,0.4633333333333333,0.48333333333333334,0.4633333333333333,0.8933333333333333,True,0.44999999999999996,False,True,True,,0.10666666666666667,summarize_before,bloat_risk_growth_over_safe_ratio,1037,1102,1.434850863422292,,,summarize_before
gpt-4.1-mini,2wiki,summarize_before_score_plateau,0,gpt-4.1-mini/2wiki/summarize_before_score_plateau_s0,183,11,13,5,accepted,-0.013333333333333364,G3_off,True,0.4633333333333333,0.48333333333333334,0.4633333333333333,0.8933333333333333,True,,False,True,True,,0.10666666666666667,summarize_before,bloat_risk_growth_over_safe_ratio,1037,1102,1.434850863422292,,,summarize_before
qwen3-8b,2wiki,combine_all_budget_proportional,0,qwen3-8b/2wiki/combine_all_budget_proportional_s0,311,6,13,0,accepted,-0.01666666666666672,G3_on,False,0.77,0.7533333333333333,0.755,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,928,871,1.4941798941798943,,,skip
qwen3-8b,2wiki,combine_all_budget_proportional,0,qwen3-8b/2wiki/combine_all_budget_proportional_s0,311,6,13,0,accepted,-0.01666666666666672,G3_off,False,0.77,0.7533333333333333,0.755,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,928,871,1.4941798941798943,,,skip
qwen3-8b,2wiki,combine_all_budget_proportional,0,qwen3-8b/2wiki/combine_all_budget_proportional_s0,405,14,15,1,accepted,-0.016666666666666607,G3_on,False,0.7533333333333333,0.73,0.755,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1807,928,1.4978768577494692,,,skip
qwen3-8b,2wiki,combine_all_budget_proportional,0,qwen3-8b/2wiki/combine_all_budget_proportional_s0,405,14,15,1,accepted,-0.016666666666666607,G3_off,False,0.7533333333333333,0.73,0.755,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,1807,928,1.4978768577494692,,,skip
qwen3-8b,2wiki,combine_all_immediate,0,qwen3-8b/2wiki/combine_all_immediate_s0,51,2,3,1,accepted,-0.010000000000000009,G3_on,False,0.45,0.7366666666666667,0.5933333333333334,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,480,595,1.1244588744588744,0.3,0.5392857142857143,skip
qwen3-8b,2wiki,combine_all_immediate,0,qwen3-8b/2wiki/combine_all_immediate_s0,51,2,3,1,accepted,-0.010000000000000009,G3_off,False,0.45,0.7366666666666667,0.5933333333333334,,True,,False,True,False,G1_parent_strength,0.0,original,safe_complementary_original,480,595,1.1244588744588744,0.3,0.5392857142857143,skip
qwen3-8b,2wiki,combine_all_immediate,0,qwen3-8b/2wiki/combine_all_immediate_s0,53,2,3,0,accepted,-0.010000000000000009,G3_on,False,0.45,0.7366666666666667,0.6216666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,480,595,1.6504329004329004,,,skip
qwen3-8b,2wiki,combine_all_immediate,0,qwen3-8b/2wiki/combine_all_immediate_s0,53,2,3,0,accepted,-0.010000000000000009,G3_off,False,0.45,0.7366666666666667,0.6216666666666667,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,480,595,1.6504329004329004,,,skip
qwen3-8b,2wiki,combine_all_immediate,0,qwen3-8b/2wiki/combine_all_immediate_s0,86,5,7,0,accepted,0.0033333333333334103,G3_on,False,0.5166666666666667,0.7866666666666666,0.6516666666666666,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,480,844,1.621345029239766,,,skip
qwen3-8b,2wiki,combine_all_immediate,0,qwen3-8b/2wiki/combine_all_immediate_s0,86,5,7,0,accepted,0.0033333333333334103,G3_off,False,0.5166666666666667,0.7866666666666666,0.6516666666666666,,True,,False,True,False,G1_parent_strength,0.0,summarize_before,bloat_risk_growth_over_safe_ratio,480,844,1.621345029239766,,,skip
qwen3-8b,2wiki,combine_all_immediate,0,qwen3-8b/2wiki/combine_all_immediate_s0,123,8,10,7,accepted,0.0,G3_on,True,0.79,0.7933333333333333,0.79,0.95,True,0.3999999999999999,False,True,True,,0.05,summarize_before,bloat_risk_growth_over_safe_ratio,1332,982,1.4245115452930728,,,summarize_before
qwen3-8b,2wiki,combine_all_immediate,0,qwen3-8b/2wiki/combine_all_immediate_s0,123,8,10,7,accepted,0.0,G3_off,True,0.79,0.7933333333333333,0.79,0.95,True,,False,True,True,,0.05,summarize_before,bloat_risk_growth_over_safe_ratio,1332,982,1.4245115452930728,,,summarize_before
